"DATE_ID","DATE","WEEK_DAY","TEN_DAYS","FORTNIGHT","MONTH_NUMBER","MONTH","BIMESTER","QUARTER","SEMESTER","YEAR"
19960221,21/02/96,"Quarta-Feira",3,2,2,"Fevereiro",1,1,1,1996
19960222,22/02/96,"Quinta-Feira",3,2,2,"Fevereiro",1,1,1,1996
19960223,23/02/96,"Sexta-Feira",3,2,2,"Fevereiro",1,1,1,1996
19960224,24/02/96,"Sábado",3,2,2,"Fevereiro",1,1,1,1996
19960225,25/02/96,"Domingo",3,2,2,"Fevereiro",1,1,1,1996
19960226,26/02/96,"Segunda-Feira",3,2,2,"Fevereiro",1,1,1,1996
19960227,27/02/96,"Terça-Feira",3,2,2,"Fevereiro",1,1,1,1996
19960228,28/02/96,"Quarta-Feira",3,2,2,"Fevereiro",1,1,1,1996
19960229,29/02/96,"Quinta-Feira",3,2,2,"Fevereiro",1,1,1,1996
19960301,01/03/96,"Sexta-Feira",1,1,3,"Março",2,1,2,1996
19960302,02/03/96,"Sábado",1,1,3,"Março",2,1,2,1996
19960303,03/03/96,"Domingo",1,1,3,"Março",2,1,2,1996
19960304,04/03/96,"Segunda-Feira",1,1,3,"Março",2,1,2,1996
19960305,05/03/96,"Terça-Feira",1,1,3,"Março",2,1,2,1996
19960306,06/03/96,"Quarta-Feira",1,1,3,"Março",2,1,2,1996
19960307,07/03/96,"Quinta-Feira",1,1,3,"Março",2,1,2,1996
19960308,08/03/96,"Sexta-Feira",1,1,3,"Março",2,1,2,1996
19960309,09/03/96,"Sábado",1,1,3,"Março",2,1,2,1996
19960310,10/03/96,"Domingo",1,1,3,"Março",2,1,2,1996
19960311,11/03/96,"Segunda-Feira",2,1,3,"Março",2,1,2,1996
19960312,12/03/96,"Terça-Feira",2,1,3,"Março",2,1,2,1996
19960313,13/03/96,"Quarta-Feira",2,1,3,"Março",2,1,2,1996
19960314,14/03/96,"Quinta-Feira",2,1,3,"Março",2,1,2,1996
19960315,15/03/96,"Sexta-Feira",2,1,3,"Março",2,1,2,1996
19960316,16/03/96,"Sábado",2,2,3,"Março",2,1,2,1996
19960317,17/03/96,"Domingo",2,2,3,"Março",2,1,2,1996
19960318,18/03/96,"Segunda-Feira",2,2,3,"Março",2,1,2,1996
19960319,19/03/96,"Terça-Feira",2,2,3,"Março",2,1,2,1996
19960320,20/03/96,"Quarta-Feira",2,2,3,"Março",2,1,2,1996
19960321,21/03/96,"Quinta-Feira",3,2,3,"Março",2,1,2,1996
19960322,22/03/96,"Sexta-Feira",3,2,3,"Março",2,1,2,1996
19960323,23/03/96,"Sábado",3,2,3,"Março",2,1,2,1996
19960324,24/03/96,"Domingo",3,2,3,"Março",2,1,2,1996
19960325,25/03/96,"Segunda-Feira",3,2,3,"Março",2,1,2,1996
19960326,26/03/96,"Terça-Feira",3,2,3,"Março",2,1,2,1996
19960327,27/03/96,"Quarta-Feira",3,2,3,"Março",2,1,2,1996
19960328,28/03/96,"Quinta-Feira",3,2,3,"Março",2,1,2,1996
19960329,29/03/96,"Sexta-Feira",3,2,3,"Março",2,1,2,1996
19960330,30/03/96,"Sábado",3,2,3,"Março",2,1,2,1996
19960331,31/03/96,"Domingo",3,2,3,"Março",2,1,2,1996
19960401,01/04/96,"Segunda-Feira",1,1,4,"Abril",2,1,2,1996
19960402,02/04/96,"Terça-Feira",1,1,4,"Abril",2,1,2,1996
19960403,03/04/96,"Quarta-Feira",1,1,4,"Abril",2,1,2,1996
19960404,04/04/96,"Quinta-Feira",1,1,4,"Abril",2,1,2,1996
19960405,05/04/96,"Sexta-Feira",1,1,4,"Abril",2,1,2,1996
19960406,06/04/96,"Sábado",1,1,4,"Abril",2,1,2,1996
19960407,07/04/96,"Domingo",1,1,4,"Abril",2,1,2,1996
19960408,08/04/96,"Segunda-Feira",1,1,4,"Abril",2,1,2,1996
19960409,09/04/96,"Terça-Feira",1,1,4,"Abril",2,1,2,1996
19960410,10/04/96,"Quarta-Feira",1,1,4,"Abril",2,1,2,1996
19960411,11/04/96,"Quinta-Feira",2,1,4,"Abril",2,1,2,1996
19960412,12/04/96,"Sexta-Feira",2,1,4,"Abril",2,1,2,1996
19960413,13/04/96,"Sábado",2,1,4,"Abril",2,1,2,1996
19960414,14/04/96,"Domingo",2,1,4,"Abril",2,1,2,1996
19960415,15/04/96,"Segunda-Feira",2,1,4,"Abril",2,1,2,1996
19960416,16/04/96,"Terça-Feira",2,2,4,"Abril",2,1,2,1996
19960417,17/04/96,"Quarta-Feira",2,2,4,"Abril",2,1,2,1996
19960418,18/04/96,"Quinta-Feira",2,2,4,"Abril",2,1,2,1996
19960419,19/04/96,"Sexta-Feira",2,2,4,"Abril",2,1,2,1996
19960420,20/04/96,"Sábado",2,2,4,"Abril",2,1,2,1996
19960421,21/04/96,"Domingo",3,2,4,"Abril",2,1,2,1996
19960422,22/04/96,"Segunda-Feira",3,2,4,"Abril",2,1,2,1996
19960423,23/04/96,"Terça-Feira",3,2,4,"Abril",2,1,2,1996
19960424,24/04/96,"Quarta-Feira",3,2,4,"Abril",2,1,2,1996
19960425,25/04/96,"Quinta-Feira",3,2,4,"Abril",2,1,2,1996
19960426,26/04/96,"Sexta-Feira",3,2,4,"Abril",2,1,2,1996
19960427,27/04/96,"Sábado",3,2,4,"Abril",2,1,2,1996
19960428,28/04/96,"Domingo",3,2,4,"Abril",2,1,2,1996
19960429,29/04/96,"Segunda-Feira",3,2,4,"Abril",2,1,2,1996
19960430,30/04/96,"Terça-Feira",3,2,4,"Abril",2,1,2,1996
19960501,01/05/96,"Quarta-Feira",1,1,5,"Maio",3,2,3,1996
19960502,02/05/96,"Quinta-Feira",1,1,5,"Maio",3,2,3,1996
19960503,03/05/96,"Sexta-Feira",1,1,5,"Maio",3,2,3,1996
19960504,04/05/96,"Sábado",1,1,5,"Maio",3,2,3,1996
19960505,05/05/96,"Domingo",1,1,5,"Maio",3,2,3,1996
19960506,06/05/96,"Segunda-Feira",1,1,5,"Maio",3,2,3,1996
19960507,07/05/96,"Terça-Feira",1,1,5,"Maio",3,2,3,1996
19960508,08/05/96,"Quarta-Feira",1,1,5,"Maio",3,2,3,1996
19960509,09/05/96,"Quinta-Feira",1,1,5,"Maio",3,2,3,1996
19960510,10/05/96,"Sexta-Feira",1,1,5,"Maio",3,2,3,1996
19960511,11/05/96,"Sábado",2,1,5,"Maio",3,2,3,1996
19960512,12/05/96,"Domingo",2,1,5,"Maio",3,2,3,1996
19960513,13/05/96,"Segunda-Feira",2,1,5,"Maio",3,2,3,1996
19960514,14/05/96,"Terça-Feira",2,1,5,"Maio",3,2,3,1996
19960515,15/05/96,"Quarta-Feira",2,1,5,"Maio",3,2,3,1996
19960516,16/05/96,"Quinta-Feira",2,2,5,"Maio",3,2,3,1996
19960517,17/05/96,"Sexta-Feira",2,2,5,"Maio",3,2,3,1996
19960518,18/05/96,"Sábado",2,2,5,"Maio",3,2,3,1996
19960519,19/05/96,"Domingo",2,2,5,"Maio",3,2,3,1996
19960520,20/05/96,"Segunda-Feira",2,2,5,"Maio",3,2,3,1996
19960521,21/05/96,"Terça-Feira",3,2,5,"Maio",3,2,3,1996
19960522,22/05/96,"Quarta-Feira",3,2,5,"Maio",3,2,3,1996
19960523,23/05/96,"Quinta-Feira",3,2,5,"Maio",3,2,3,1996
19960524,24/05/96,"Sexta-Feira",3,2,5,"Maio",3,2,3,1996
19960525,25/05/96,"Sábado",3,2,5,"Maio",3,2,3,1996
19960526,26/05/96,"Domingo",3,2,5,"Maio",3,2,3,1996
19960527,27/05/96,"Segunda-Feira",3,2,5,"Maio",3,2,3,1996
19960528,28/05/96,"Terça-Feira",3,2,5,"Maio",3,2,3,1996
19960529,29/05/96,"Quarta-Feira",3,2,5,"Maio",3,2,3,1996
19960530,30/05/96,"Quinta-Feira",3,2,5,"Maio",3,2,3,1996
19960531,31/05/96,"Sexta-Feira",3,2,5,"Maio",3,2,3,1996
19960601,01/06/96,"Sábado",1,1,6,"Junho",3,2,3,1996
19960602,02/06/96,"Domingo",1,1,6,"Junho",3,2,3,1996
19960603,03/06/96,"Segunda-Feira",1,1,6,"Junho",3,2,3,1996
19960604,04/06/96,"Terça-Feira",1,1,6,"Junho",3,2,3,1996
19960605,05/06/96,"Quarta-Feira",1,1,6,"Junho",3,2,3,1996
19960606,06/06/96,"Quinta-Feira",1,1,6,"Junho",3,2,3,1996
19960607,07/06/96,"Sexta-Feira",1,1,6,"Junho",3,2,3,1996
19960608,08/06/96,"Sábado",1,1,6,"Junho",3,2,3,1996
19960609,09/06/96,"Domingo",1,1,6,"Junho",3,2,3,1996
19960610,10/06/96,"Segunda-Feira",1,1,6,"Junho",3,2,3,1996
19960611,11/06/96,"Terça-Feira",2,1,6,"Junho",3,2,3,1996
19960612,12/06/96,"Quarta-Feira",2,1,6,"Junho",3,2,3,1996
19960613,13/06/96,"Quinta-Feira",2,1,6,"Junho",3,2,3,1996
19960614,14/06/96,"Sexta-Feira",2,1,6,"Junho",3,2,3,1996
19960615,15/06/96,"Sábado",2,1,6,"Junho",3,2,3,1996
19960616,16/06/96,"Domingo",2,2,6,"Junho",3,2,3,1996
19960617,17/06/96,"Segunda-Feira",2,2,6,"Junho",3,2,3,1996
19960618,18/06/96,"Terça-Feira",2,2,6,"Junho",3,2,3,1996
19960619,19/06/96,"Quarta-Feira",2,2,6,"Junho",3,2,3,1996
19960620,20/06/96,"Quinta-Feira",2,2,6,"Junho",3,2,3,1996
19960621,21/06/96,"Sexta-Feira",3,2,6,"Junho",3,2,3,1996
19960622,22/06/96,"Sábado",3,2,6,"Junho",3,2,3,1996
19960623,23/06/96,"Domingo",3,2,6,"Junho",3,2,3,1996
19960624,24/06/96,"Segunda-Feira",3,2,6,"Junho",3,2,3,1996
19960625,25/06/96,"Terça-Feira",3,2,6,"Junho",3,2,3,1996
19960626,26/06/96,"Quarta-Feira",3,2,6,"Junho",3,2,3,1996
19960627,27/06/96,"Quinta-Feira",3,2,6,"Junho",3,2,3,1996
19960628,28/06/96,"Sexta-Feira",3,2,6,"Junho",3,2,3,1996
19960629,29/06/96,"Sábado",3,2,6,"Junho",3,2,3,1996
19960630,30/06/96,"Domingo",3,2,6,"Junho",3,2,3,1996
19960701,01/07/96,"Segunda-Feira",1,1,7,"Julho",4,2,4,1996
19960702,02/07/96,"Terça-Feira",1,1,7,"Julho",4,2,4,1996
19960703,03/07/96,"Quarta-Feira",1,1,7,"Julho",4,2,4,1996
19960704,04/07/96,"Quinta-Feira",1,1,7,"Julho",4,2,4,1996
19960705,05/07/96,"Sexta-Feira",1,1,7,"Julho",4,2,4,1996
19960706,06/07/96,"Sábado",1,1,7,"Julho",4,2,4,1996
19960707,07/07/96,"Domingo",1,1,7,"Julho",4,2,4,1996
19960708,08/07/96,"Segunda-Feira",1,1,7,"Julho",4,2,4,1996
19960709,09/07/96,"Terça-Feira",1,1,7,"Julho",4,2,4,1996
19960710,10/07/96,"Quarta-Feira",1,1,7,"Julho",4,2,4,1996
19960711,11/07/96,"Quinta-Feira",2,1,7,"Julho",4,2,4,1996
19960712,12/07/96,"Sexta-Feira",2,1,7,"Julho",4,2,4,1996
19960713,13/07/96,"Sábado",2,1,7,"Julho",4,2,4,1996
19960714,14/07/96,"Domingo",2,1,7,"Julho",4,2,4,1996
19960715,15/07/96,"Segunda-Feira",2,1,7,"Julho",4,2,4,1996
19960716,16/07/96,"Terça-Feira",2,2,7,"Julho",4,2,4,1996
19960717,17/07/96,"Quarta-Feira",2,2,7,"Julho",4,2,4,1996
19960718,18/07/96,"Quinta-Feira",2,2,7,"Julho",4,2,4,1996
19960719,19/07/96,"Sexta-Feira",2,2,7,"Julho",4,2,4,1996
19960720,20/07/96,"Sábado",2,2,7,"Julho",4,2,4,1996
19960721,21/07/96,"Domingo",3,2,7,"Julho",4,2,4,1996
19960722,22/07/96,"Segunda-Feira",3,2,7,"Julho",4,2,4,1996
19960723,23/07/96,"Terça-Feira",3,2,7,"Julho",4,2,4,1996
19960724,24/07/96,"Quarta-Feira",3,2,7,"Julho",4,2,4,1996
19960725,25/07/96,"Quinta-Feira",3,2,7,"Julho",4,2,4,1996
19960726,26/07/96,"Sexta-Feira",3,2,7,"Julho",4,2,4,1996
19960727,27/07/96,"Sábado",3,2,7,"Julho",4,2,4,1996
19960728,28/07/96,"Domingo",3,2,7,"Julho",4,2,4,1996
19960729,29/07/96,"Segunda-Feira",3,2,7,"Julho",4,2,4,1996
19960730,30/07/96,"Terça-Feira",3,2,7,"Julho",4,2,4,1996
19960731,31/07/96,"Quarta-Feira",3,2,7,"Julho",4,2,4,1996
19960801,01/08/96,"Quinta-Feira",1,1,8,"Agosto",4,2,4,1996
19960802,02/08/96,"Sexta-Feira",1,1,8,"Agosto",4,2,4,1996
19960803,03/08/96,"Sábado",1,1,8,"Agosto",4,2,4,1996
19960804,04/08/96,"Domingo",1,1,8,"Agosto",4,2,4,1996
19960805,05/08/96,"Segunda-Feira",1,1,8,"Agosto",4,2,4,1996
19960806,06/08/96,"Terça-Feira",1,1,8,"Agosto",4,2,4,1996
19960807,07/08/96,"Quarta-Feira",1,1,8,"Agosto",4,2,4,1996
19960808,08/08/96,"Quinta-Feira",1,1,8,"Agosto",4,2,4,1996
19960809,09/08/96,"Sexta-Feira",1,1,8,"Agosto",4,2,4,1996
19960810,10/08/96,"Sábado",1,1,8,"Agosto",4,2,4,1996
19960811,11/08/96,"Domingo",2,1,8,"Agosto",4,2,4,1996
19960812,12/08/96,"Segunda-Feira",2,1,8,"Agosto",4,2,4,1996
19960813,13/08/96,"Terça-Feira",2,1,8,"Agosto",4,2,4,1996
19960814,14/08/96,"Quarta-Feira",2,1,8,"Agosto",4,2,4,1996
19960815,15/08/96,"Quinta-Feira",2,1,8,"Agosto",4,2,4,1996
19960816,16/08/96,"Sexta-Feira",2,2,8,"Agosto",4,2,4,1996
19960817,17/08/96,"Sábado",2,2,8,"Agosto",4,2,4,1996
19960818,18/08/96,"Domingo",2,2,8,"Agosto",4,2,4,1996
19960819,19/08/96,"Segunda-Feira",2,2,8,"Agosto",4,2,4,1996
19960820,20/08/96,"Terça-Feira",2,2,8,"Agosto",4,2,4,1996
19960821,21/08/96,"Quarta-Feira",3,2,8,"Agosto",4,2,4,1996
19960822,22/08/96,"Quinta-Feira",3,2,8,"Agosto",4,2,4,1996
19960823,23/08/96,"Sexta-Feira",3,2,8,"Agosto",4,2,4,1996
19960824,24/08/96,"Sábado",3,2,8,"Agosto",4,2,4,1996
19960825,25/08/96,"Domingo",3,2,8,"Agosto",4,2,4,1996
19960826,26/08/96,"Segunda-Feira",3,2,8,"Agosto",4,2,4,1996
19960827,27/08/96,"Terça-Feira",3,2,8,"Agosto",4,2,4,1996
19960828,28/08/96,"Quarta-Feira",3,2,8,"Agosto",4,2,4,1996
19960829,29/08/96,"Quinta-Feira",3,2,8,"Agosto",4,2,4,1996
19960830,30/08/96,"Sexta-Feira",3,2,8,"Agosto",4,2,4,1996
19960831,31/08/96,"Sábado",3,2,8,"Agosto",4,2,4,1996
19960901,01/09/96,"Domingo",1,1,9,"Setembro",5,3,5,1996
19960902,02/09/96,"Segunda-Feira",1,1,9,"Setembro",5,3,5,1996
19960903,03/09/96,"Terça-Feira",1,1,9,"Setembro",5,3,5,1996
19960904,04/09/96,"Quarta-Feira",1,1,9,"Setembro",5,3,5,1996
19960905,05/09/96,"Quinta-Feira",1,1,9,"Setembro",5,3,5,1996
19960906,06/09/96,"Sexta-Feira",1,1,9,"Setembro",5,3,5,1996
19960907,07/09/96,"Sábado",1,1,9,"Setembro",5,3,5,1996
19960908,08/09/96,"Domingo",1,1,9,"Setembro",5,3,5,1996
19960909,09/09/96,"Segunda-Feira",1,1,9,"Setembro",5,3,5,1996
19960910,10/09/96,"Terça-Feira",1,1,9,"Setembro",5,3,5,1996
19960911,11/09/96,"Quarta-Feira",2,1,9,"Setembro",5,3,5,1996
19960912,12/09/96,"Quinta-Feira",2,1,9,"Setembro",5,3,5,1996
19960913,13/09/96,"Sexta-Feira",2,1,9,"Setembro",5,3,5,1996
19960914,14/09/96,"Sábado",2,1,9,"Setembro",5,3,5,1996
19960915,15/09/96,"Domingo",2,1,9,"Setembro",5,3,5,1996
19960916,16/09/96,"Segunda-Feira",2,2,9,"Setembro",5,3,5,1996
19960917,17/09/96,"Terça-Feira",2,2,9,"Setembro",5,3,5,1996
19960918,18/09/96,"Quarta-Feira",2,2,9,"Setembro",5,3,5,1996
19990414,14/04/99,"Quarta-Feira",2,1,4,"Abril",2,1,2,1999
19990415,15/04/99,"Quinta-Feira",2,1,4,"Abril",2,1,2,1999
19990416,16/04/99,"Sexta-Feira",2,2,4,"Abril",2,1,2,1999
19990417,17/04/99,"Sábado",2,2,4,"Abril",2,1,2,1999
19990418,18/04/99,"Domingo",2,2,4,"Abril",2,1,2,1999
19990419,19/04/99,"Segunda-Feira",2,2,4,"Abril",2,1,2,1999
19990420,20/04/99,"Terça-Feira",2,2,4,"Abril",2,1,2,1999
19990421,21/04/99,"Quarta-Feira",3,2,4,"Abril",2,1,2,1999
19990422,22/04/99,"Quinta-Feira",3,2,4,"Abril",2,1,2,1999
19990423,23/04/99,"Sexta-Feira",3,2,4,"Abril",2,1,2,1999
19990424,24/04/99,"Sábado",3,2,4,"Abril",2,1,2,1999
19990425,25/04/99,"Domingo",3,2,4,"Abril",2,1,2,1999
19990426,26/04/99,"Segunda-Feira",3,2,4,"Abril",2,1,2,1999
19990427,27/04/99,"Terça-Feira",3,2,4,"Abril",2,1,2,1999
19990428,28/04/99,"Quarta-Feira",3,2,4,"Abril",2,1,2,1999
19990429,29/04/99,"Quinta-Feira",3,2,4,"Abril",2,1,2,1999
19990430,30/04/99,"Sexta-Feira",3,2,4,"Abril",2,1,2,1999
19990501,01/05/99,"Sábado",1,1,5,"Maio",3,2,3,1999
19990502,02/05/99,"Domingo",1,1,5,"Maio",3,2,3,1999
19990503,03/05/99,"Segunda-Feira",1,1,5,"Maio",3,2,3,1999
19990504,04/05/99,"Terça-Feira",1,1,5,"Maio",3,2,3,1999
19990505,05/05/99,"Quarta-Feira",1,1,5,"Maio",3,2,3,1999
19990506,06/05/99,"Quinta-Feira",1,1,5,"Maio",3,2,3,1999
19990507,07/05/99,"Sexta-Feira",1,1,5,"Maio",3,2,3,1999
19990508,08/05/99,"Sábado",1,1,5,"Maio",3,2,3,1999
19990509,09/05/99,"Domingo",1,1,5,"Maio",3,2,3,1999
19990510,10/05/99,"Segunda-Feira",1,1,5,"Maio",3,2,3,1999
19990511,11/05/99,"Terça-Feira",2,1,5,"Maio",3,2,3,1999
19990512,12/05/99,"Quarta-Feira",2,1,5,"Maio",3,2,3,1999
19990513,13/05/99,"Quinta-Feira",2,1,5,"Maio",3,2,3,1999
19990514,14/05/99,"Sexta-Feira",2,1,5,"Maio",3,2,3,1999
19990515,15/05/99,"Sábado",2,1,5,"Maio",3,2,3,1999
19990516,16/05/99,"Domingo",2,2,5,"Maio",3,2,3,1999
19990517,17/05/99,"Segunda-Feira",2,2,5,"Maio",3,2,3,1999
19990518,18/05/99,"Terça-Feira",2,2,5,"Maio",3,2,3,1999
19990519,19/05/99,"Quarta-Feira",2,2,5,"Maio",3,2,3,1999
19990520,20/05/99,"Quinta-Feira",2,2,5,"Maio",3,2,3,1999
19990521,21/05/99,"Sexta-Feira",3,2,5,"Maio",3,2,3,1999
19990522,22/05/99,"Sábado",3,2,5,"Maio",3,2,3,1999
19990523,23/05/99,"Domingo",3,2,5,"Maio",3,2,3,1999
19990524,24/05/99,"Segunda-Feira",3,2,5,"Maio",3,2,3,1999
19990525,25/05/99,"Terça-Feira",3,2,5,"Maio",3,2,3,1999
19990526,26/05/99,"Quarta-Feira",3,2,5,"Maio",3,2,3,1999
19990527,27/05/99,"Quinta-Feira",3,2,5,"Maio",3,2,3,1999
19990528,28/05/99,"Sexta-Feira",3,2,5,"Maio",3,2,3,1999
19990529,29/05/99,"Sábado",3,2,5,"Maio",3,2,3,1999
19990530,30/05/99,"Domingo",3,2,5,"Maio",3,2,3,1999
19990531,31/05/99,"Segunda-Feira",3,2,5,"Maio",3,2,3,1999
19990601,01/06/99,"Terça-Feira",1,1,6,"Junho",3,2,3,1999
19990602,02/06/99,"Quarta-Feira",1,1,6,"Junho",3,2,3,1999
19990603,03/06/99,"Quinta-Feira",1,1,6,"Junho",3,2,3,1999
19990604,04/06/99,"Sexta-Feira",1,1,6,"Junho",3,2,3,1999
19990605,05/06/99,"Sábado",1,1,6,"Junho",3,2,3,1999
19990606,06/06/99,"Domingo",1,1,6,"Junho",3,2,3,1999
19990607,07/06/99,"Segunda-Feira",1,1,6,"Junho",3,2,3,1999
19990608,08/06/99,"Terça-Feira",1,1,6,"Junho",3,2,3,1999
19990609,09/06/99,"Quarta-Feira",1,1,6,"Junho",3,2,3,1999
19990610,10/06/99,"Quinta-Feira",1,1,6,"Junho",3,2,3,1999
19990611,11/06/99,"Sexta-Feira",2,1,6,"Junho",3,2,3,1999
19990612,12/06/99,"Sábado",2,1,6,"Junho",3,2,3,1999
19990613,13/06/99,"Domingo",2,1,6,"Junho",3,2,3,1999
19990614,14/06/99,"Segunda-Feira",2,1,6,"Junho",3,2,3,1999
19990615,15/06/99,"Terça-Feira",2,1,6,"Junho",3,2,3,1999
19990616,16/06/99,"Quarta-Feira",2,2,6,"Junho",3,2,3,1999
19990617,17/06/99,"Quinta-Feira",2,2,6,"Junho",3,2,3,1999
19990618,18/06/99,"Sexta-Feira",2,2,6,"Junho",3,2,3,1999
19990619,19/06/99,"Sábado",2,2,6,"Junho",3,2,3,1999
19990620,20/06/99,"Domingo",2,2,6,"Junho",3,2,3,1999
19990621,21/06/99,"Segunda-Feira",3,2,6,"Junho",3,2,3,1999
19990622,22/06/99,"Terça-Feira",3,2,6,"Junho",3,2,3,1999
19990623,23/06/99,"Quarta-Feira",3,2,6,"Junho",3,2,3,1999
19990624,24/06/99,"Quinta-Feira",3,2,6,"Junho",3,2,3,1999
19990625,25/06/99,"Sexta-Feira",3,2,6,"Junho",3,2,3,1999
19990626,26/06/99,"Sábado",3,2,6,"Junho",3,2,3,1999
19990627,27/06/99,"Domingo",3,2,6,"Junho",3,2,3,1999
19990628,28/06/99,"Segunda-Feira",3,2,6,"Junho",3,2,3,1999
19990629,29/06/99,"Terça-Feira",3,2,6,"Junho",3,2,3,1999
19990630,30/06/99,"Quarta-Feira",3,2,6,"Junho",3,2,3,1999
19990701,01/07/99,"Quinta-Feira",1,1,7,"Julho",4,2,4,1999
19990702,02/07/99,"Sexta-Feira",1,1,7,"Julho",4,2,4,1999
19990703,03/07/99,"Sábado",1,1,7,"Julho",4,2,4,1999
19990704,04/07/99,"Domingo",1,1,7,"Julho",4,2,4,1999
19990705,05/07/99,"Segunda-Feira",1,1,7,"Julho",4,2,4,1999
19990706,06/07/99,"Terça-Feira",1,1,7,"Julho",4,2,4,1999
19990707,07/07/99,"Quarta-Feira",1,1,7,"Julho",4,2,4,1999
19990708,08/07/99,"Quinta-Feira",1,1,7,"Julho",4,2,4,1999
19990709,09/07/99,"Sexta-Feira",1,1,7,"Julho",4,2,4,1999
19990710,10/07/99,"Sábado",1,1,7,"Julho",4,2,4,1999
19990711,11/07/99,"Domingo",2,1,7,"Julho",4,2,4,1999
19990712,12/07/99,"Segunda-Feira",2,1,7,"Julho",4,2,4,1999
19990713,13/07/99,"Terça-Feira",2,1,7,"Julho",4,2,4,1999
19990714,14/07/99,"Quarta-Feira",2,1,7,"Julho",4,2,4,1999
19990715,15/07/99,"Quinta-Feira",2,1,7,"Julho",4,2,4,1999
19990716,16/07/99,"Sexta-Feira",2,2,7,"Julho",4,2,4,1999
19990717,17/07/99,"Sábado",2,2,7,"Julho",4,2,4,1999
19990718,18/07/99,"Domingo",2,2,7,"Julho",4,2,4,1999
19990719,19/07/99,"Segunda-Feira",2,2,7,"Julho",4,2,4,1999
19990720,20/07/99,"Terça-Feira",2,2,7,"Julho",4,2,4,1999
19990721,21/07/99,"Quarta-Feira",3,2,7,"Julho",4,2,4,1999
19990722,22/07/99,"Quinta-Feira",3,2,7,"Julho",4,2,4,1999
19990723,23/07/99,"Sexta-Feira",3,2,7,"Julho",4,2,4,1999
19990724,24/07/99,"Sábado",3,2,7,"Julho",4,2,4,1999
19990725,25/07/99,"Domingo",3,2,7,"Julho",4,2,4,1999
19990726,26/07/99,"Segunda-Feira",3,2,7,"Julho",4,2,4,1999
19990727,27/07/99,"Terça-Feira",3,2,7,"Julho",4,2,4,1999
19990728,28/07/99,"Quarta-Feira",3,2,7,"Julho",4,2,4,1999
19990729,29/07/99,"Quinta-Feira",3,2,7,"Julho",4,2,4,1999
19990730,30/07/99,"Sexta-Feira",3,2,7,"Julho",4,2,4,1999
19990731,31/07/99,"Sábado",3,2,7,"Julho",4,2,4,1999
19990801,01/08/99,"Domingo",1,1,8,"Agosto",4,2,4,1999
19990802,02/08/99,"Segunda-Feira",1,1,8,"Agosto",4,2,4,1999
19990803,03/08/99,"Terça-Feira",1,1,8,"Agosto",4,2,4,1999
19990804,04/08/99,"Quarta-Feira",1,1,8,"Agosto",4,2,4,1999
19990805,05/08/99,"Quinta-Feira",1,1,8,"Agosto",4,2,4,1999
19990806,06/08/99,"Sexta-Feira",1,1,8,"Agosto",4,2,4,1999
19990807,07/08/99,"Sábado",1,1,8,"Agosto",4,2,4,1999
19990808,08/08/99,"Domingo",1,1,8,"Agosto",4,2,4,1999
19990809,09/08/99,"Segunda-Feira",1,1,8,"Agosto",4,2,4,1999
19990810,10/08/99,"Terça-Feira",1,1,8,"Agosto",4,2,4,1999
19990811,11/08/99,"Quarta-Feira",2,1,8,"Agosto",4,2,4,1999
19990812,12/08/99,"Quinta-Feira",2,1,8,"Agosto",4,2,4,1999
19990813,13/08/99,"Sexta-Feira",2,1,8,"Agosto",4,2,4,1999
19990814,14/08/99,"Sábado",2,1,8,"Agosto",4,2,4,1999
19990815,15/08/99,"Domingo",2,1,8,"Agosto",4,2,4,1999
19990816,16/08/99,"Segunda-Feira",2,2,8,"Agosto",4,2,4,1999
19990817,17/08/99,"Terça-Feira",2,2,8,"Agosto",4,2,4,1999
19990818,18/08/99,"Quarta-Feira",2,2,8,"Agosto",4,2,4,1999
19990819,19/08/99,"Quinta-Feira",2,2,8,"Agosto",4,2,4,1999
19990820,20/08/99,"Sexta-Feira",2,2,8,"Agosto",4,2,4,1999
19990821,21/08/99,"Sábado",3,2,8,"Agosto",4,2,4,1999
19990822,22/08/99,"Domingo",3,2,8,"Agosto",4,2,4,1999
19990823,23/08/99,"Segunda-Feira",3,2,8,"Agosto",4,2,4,1999
19990824,24/08/99,"Terça-Feira",3,2,8,"Agosto",4,2,4,1999
19990825,25/08/99,"Quarta-Feira",3,2,8,"Agosto",4,2,4,1999
19990826,26/08/99,"Quinta-Feira",3,2,8,"Agosto",4,2,4,1999
19990827,27/08/99,"Sexta-Feira",3,2,8,"Agosto",4,2,4,1999
19990828,28/08/99,"Sábado",3,2,8,"Agosto",4,2,4,1999
19990829,29/08/99,"Domingo",3,2,8,"Agosto",4,2,4,1999
19990830,30/08/99,"Segunda-Feira",3,2,8,"Agosto",4,2,4,1999
19990831,31/08/99,"Terça-Feira",3,2,8,"Agosto",4,2,4,1999
19990901,01/09/99,"Quarta-Feira",1,1,9,"Setembro",5,3,5,1999
19990902,02/09/99,"Quinta-Feira",1,1,9,"Setembro",5,3,5,1999
19990903,03/09/99,"Sexta-Feira",1,1,9,"Setembro",5,3,5,1999
19990904,04/09/99,"Sábado",1,1,9,"Setembro",5,3,5,1999
19990905,05/09/99,"Domingo",1,1,9,"Setembro",5,3,5,1999
19990906,06/09/99,"Segunda-Feira",1,1,9,"Setembro",5,3,5,1999
